=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|2003-03  |numeric   | 2585|     NA|     NA|          NA|     0.0813460| 7.688650e-02|   -0.2339676|  6.90083e-02| 6.876200e-01|
|2003-04  |numeric   | 2583|     NA|     NA|          NA|     0.0826057| 7.747570e-02|   -0.2457034|  7.05796e-02| 6.747595e-01|
|2003-05  |numeric   | 2583|     NA|     NA|          NA|     0.0836452| 7.751720e-02|   -0.2777778|  7.11279e-02| 6.771619e-01|
|2003-06  |numeric   | 2583|     NA|     NA|          NA|     0.0841407| 7.739830e-02|   -0.2521994|  7.17121e-02| 6.618644e-01|
|2003-07  |numeric   | 2583|     NA|     NA|          NA|     0.0841375| 7.722550e-02|   -0.2976407|  7.24501e-02| 6.613977e-01|
|2003-08  |numeric   | 2551|     NA|     NA|          NA|     0.0837253| 7.683180e-02|   -0.3189448|  7.26074e-02| 6.309047e-01|
|2003-09  |numeric   | 2549|     NA|     NA|          NA|     0.0835912| 7.584790e-02|   -0.3012195|  7.31399e-02| 5.987796e-01|
|2003-10  |numeric   | 2549|     NA|     NA|          NA|     0.0839638| 7.528290e-02|   -0.2871046|  7.42593e-02| 5.741417e-01|
|2003-11  |numeric   | 2548|     NA|     NA|          NA|     0.0846304| 7.506030e-02|   -0.2567237|  7.47433e-02| 5.939153e-01|
|2003-12  |numeric   | 2548|     NA|     NA|          NA|     0.0850982| 7.501400e-02|   -0.2610088|  7.50708e-02| 6.387435e-01|
|2004-01  |numeric   | 2548|     NA|     NA|          NA|     0.0856415| 7.557620e-02|   -0.2709677|  7.53623e-02| 7.069767e-01|
|2004-02  |numeric   | 2490|     NA|     NA|          NA|     0.0864684| 7.676650e-02|   -0.2744149|  7.53580e-02| 7.367206e-01|
|2004-03  |numeric   | 2490|     NA|     NA|          NA|     0.0879975| 7.797690e-02|   -0.2742947|  7.65512e-02| 6.541353e-01|
|2004-04  |numeric   | 2490|     NA|     NA|          NA|     0.0902355| 8.022920e-02|   -0.2851193|  7.84708e-02| 6.727941e-01|
|2004-05  |numeric   | 2490|     NA|     NA|          NA|     0.0930269| 8.362860e-02|   -0.3014264|  8.05281e-02| 6.845878e-01|
|2004-06  |numeric   | 2490|     NA|     NA|          NA|     0.0962534| 8.763600e-02|   -0.3118239|  8.31461e-02| 6.886957e-01|
|2004-07  |numeric   | 2490|     NA|     NA|          NA|     0.0999761| 9.143430e-02|   -0.3231167|  8.62454e-02| 6.655518e-01|
|2004-08  |numeric   | 2460|     NA|     NA|          NA|     0.1036953| 9.493010e-02|   -0.3691429|  8.96130e-02| 6.483871e-01|
|2004-09  |numeric   | 2428|     NA|     NA|          NA|     0.1075074| 9.734160e-02|   -0.3870602|  9.27039e-02| 6.363636e-01|
|2004-10  |numeric   | 2428|     NA|     NA|          NA|     0.1100981| 9.824250e-02|   -0.3747073|  9.43739e-02| 6.192237e-01|
|2004-11  |numeric   | 2385|     NA|     NA|          NA|     0.1123977| 9.897910e-02|   -0.3333333|  9.59548e-02| 6.002151e-01|
|2004-12  |numeric   | 2370|     NA|     NA|          NA|     0.1140726| 9.909870e-02|   -0.2741722|  9.66116e-02| 5.730181e-01|
|2005-01  |numeric   | 2368|     NA|     NA|          NA|     0.1153907| 9.883600e-02|   -0.2675159|  9.80625e-02| 6.139241e-01|
|2005-02  |numeric   | 2305|     NA|     NA|          NA|     0.1165439| 9.938710e-02|   -0.2822665|  9.88850e-02| 6.361761e-01|
|2005-03  |numeric   | 2278|     NA|     NA|          NA|     0.1181369| 9.994410e-02|   -0.2733119|  9.85109e-02| 6.272425e-01|
|2005-04  |numeric   | 2278|     NA|     NA|          NA|     0.1191885| 1.005747e-01|   -0.2863398|  9.85222e-02| 6.370968e-01|
|2005-05  |numeric   | 2278|     NA|     NA|          NA|     0.1193998| 1.012309e-01|   -0.3096681|  9.83654e-02| 6.569507e-01|
|2005-06  |numeric   | 2271|     NA|     NA|          NA|     0.1189524| 1.023304e-01|   -0.3258455|  9.60557e-02| 7.156257e-01|
|2005-07  |numeric   | 2270|     NA|     NA|          NA|     0.1178901| 1.029242e-01|   -0.3303623|  9.39705e-02| 6.935976e-01|
|2005-08  |numeric   | 2225|     NA|     NA|          NA|     0.1158084| 1.032127e-01|   -0.3407092|  9.07884e-02| 7.283582e-01|
|2005-09  |numeric   | 2222|     NA|     NA|          NA|     0.1136766| 1.030770e-01|   -0.3469216|  8.84041e-02| 7.160494e-01|
|2005-10  |numeric   | 2215|     NA|     NA|          NA|     0.1116909| 1.024270e-01|   -0.3385234|  8.65957e-02| 7.123696e-01|
|2005-11  |numeric   | 2212|     NA|     NA|          NA|     0.1096393| 1.012173e-01|   -0.3132468|  8.47865e-02| 7.093525e-01|
|2005-12  |numeric   | 2212|     NA|     NA|          NA|     0.1064223| 9.928390e-02|   -0.2497431|  8.31612e-02| 6.871009e-01|
|2006-01  |numeric   | 2212|     NA|     NA|          NA|     0.1016492| 9.680610e-02|   -0.2549428|  8.01187e-02| 6.286044e-01|
|2006-02  |numeric   | 2173|     NA|     NA|          NA|     0.0957051| 9.429870e-02|   -0.2449414|  7.61411e-02| 6.477462e-01|
|2006-03  |numeric   | 2154|     NA|     NA|          NA|     0.0895383| 9.137360e-02|   -0.2175793|  7.11297e-02| 6.786885e-01|
|2006-04  |numeric   | 2154|     NA|     NA|          NA|     0.0829246| 8.805680e-02|   -0.2047128|  6.65227e-02| 6.687898e-01|
|2006-05  |numeric   | 2154|     NA|     NA|          NA|     0.0758273| 8.435270e-02|   -0.2435172|  6.04614e-02| 5.920852e-01|
|2006-06  |numeric   | 2154|     NA|     NA|          NA|     0.0684878| 8.036630e-02|   -0.2781780|  5.46709e-02| 5.702970e-01|
|2006-07  |numeric   | 2154|     NA|     NA|          NA|     0.0609069| 7.652280e-02|   -0.3007623|  4.82614e-02| 6.041461e-01|
|2006-08  |numeric   | 2119|     NA|     NA|          NA|     0.0532284| 7.347500e-02|   -0.3165934|  4.18570e-02| 6.033138e-01|
|2006-09  |numeric   | 2116|     NA|     NA|          NA|     0.0457439| 7.093990e-02|   -0.3114598|  3.56207e-02| 5.551331e-01|
|2006-10  |numeric   | 2114|     NA|     NA|          NA|     0.0382126| 6.906770e-02|   -0.3319616|  2.97460e-02| 4.753650e-01|
|2006-11  |numeric   | 2114|     NA|     NA|          NA|     0.0309810| 6.750320e-02|   -0.3585291|  2.41657e-02| 4.375911e-01|
|2006-12  |numeric   | 2114|     NA|     NA|          NA|     0.0245450| 6.628480e-02|   -0.3634180|  1.87761e-02| 4.428639e-01|
|2007-01  |numeric   | 2112|     NA|     NA|          NA|     0.0195972| 6.562270e-02|   -0.3539916|  1.48616e-02| 4.637883e-01|
|2007-02  |numeric   | 2058|     NA|     NA|          NA|     0.0152180| 6.645540e-02|   -0.4156080|  1.16373e-02| 4.775306e-01|
|2007-03  |numeric   | 2058|     NA|     NA|          NA|     0.0116801| 6.535160e-02|   -0.3687259|  8.31600e-03| 4.561404e-01|
|2007-04  |numeric   | 2057|     NA|     NA|          NA|     0.0082541| 6.490590e-02|   -0.3403194|  5.22840e-03| 4.155462e-01|
|2007-05  |numeric   | 2057|     NA|     NA|          NA|     0.0052076| 6.492730e-02|   -0.3077969|  2.47660e-03| 3.766707e-01|
|2007-06  |numeric   | 2057|     NA|     NA|          NA|     0.0018951| 6.504320e-02|   -0.3377251|  3.96900e-04| 3.656250e-01|
|2007-07  |numeric   | 2057|     NA|     NA|          NA|    -0.0014806| 6.525070e-02|   -0.3739660| -8.53600e-04| 3.808267e-01|
|2007-08  |numeric   | 2034|     NA|     NA|          NA|    -0.0045796| 6.558310e-02|   -0.3957597| -3.11310e-03| 4.038462e-01|
|2007-09  |numeric   | 2033|     NA|     NA|          NA|    -0.0075359| 6.578230e-02|   -0.4147201| -4.95880e-03| 4.180543e-01|
|2007-10  |numeric   | 2032|     NA|     NA|          NA|    -0.0106474| 6.593320e-02|   -0.4261062| -7.31870e-03| 4.249775e-01|
|2007-11  |numeric   | 2032|     NA|     NA|          NA|    -0.0138834| 6.638860e-02|   -0.4128440| -1.00490e-02| 3.348135e-01|
|2007-12  |numeric   | 2032|     NA|     NA|          NA|    -0.0174799| 6.690980e-02|   -0.3863747| -1.41677e-02| 3.292683e-01|
|2008-01  |numeric   | 2031|     NA|     NA|          NA|    -0.0219351| 6.806820e-02|   -0.3746193| -1.89016e-02| 3.816756e-01|
|2008-02  |numeric   | 2019|     NA|     NA|          NA|    -0.0274016| 7.036130e-02|   -0.3773196| -2.34450e-02| 3.515180e-01|
|2008-03  |numeric   | 2017|     NA|     NA|          NA|    -0.0331938| 7.315500e-02|   -0.3675169| -2.83026e-02| 3.475533e-01|
|2008-04  |numeric   | 2021|     NA|     NA|          NA|    -0.0390526| 7.576720e-02|   -0.3705821| -3.33231e-02| 3.446970e-01|
|2008-05  |numeric   | 2017|     NA|     NA|          NA|    -0.0446656| 7.800100e-02|   -0.3755049| -3.83649e-02| 3.487450e-01|
|2008-06  |numeric   | 2016|     NA|     NA|          NA|    -0.0497612| 7.975480e-02|   -0.4011466| -4.26747e-02| 3.505155e-01|
|2008-07  |numeric   | 2016|     NA|     NA|          NA|    -0.0543984| 8.121320e-02|   -0.4276239| -4.62603e-02| 3.756975e-01|
|2008-08  |numeric   | 1991|     NA|     NA|          NA|    -0.0585486| 8.279590e-02|   -0.4433820| -4.87511e-02| 4.066896e-01|
|2008-09  |numeric   | 1989|     NA|     NA|          NA|    -0.0624674| 8.450900e-02|   -0.4454871| -5.11749e-02| 4.031299e-01|
|2008-10  |numeric   | 1989|     NA|     NA|          NA|    -0.0662750| 8.648040e-02|   -0.4673827| -5.42695e-02| 3.986600e-01|
|2008-11  |numeric   | 1989|     NA|     NA|          NA|    -0.0708541| 8.888950e-02|   -0.4852580| -5.86587e-02| 3.593990e-01|
|2008-12  |numeric   | 1985|     NA|     NA|          NA|    -0.0722202| 8.962200e-02|   -0.4974705| -6.11171e-02| 3.753425e-01|
|2009-01  |numeric   | 1985|     NA|     NA|          NA|    -0.0691673| 8.934200e-02|   -0.5075790| -6.00738e-02| 4.327323e-01|
|2009-02  |numeric   | 1975|     NA|     NA|          NA|    -0.0656953| 9.002120e-02|   -0.5132346| -5.79882e-02| 4.705075e-01|
|2009-03  |numeric   | 1991|     NA|     NA|          NA|    -0.0651742| 9.063530e-02|   -0.5108388| -5.78783e-02| 4.905405e-01|
|2009-04  |numeric   | 1967|     NA|     NA|          NA|    -0.0648345| 9.164550e-02|   -0.5138975| -5.85695e-02| 5.205843e-01|
|2009-05  |numeric   | 1963|     NA|     NA|          NA|    -0.0645103| 9.278470e-02|   -0.5199229| -5.88303e-02| 6.053883e-01|
|2009-06  |numeric   | 1963|     NA|     NA|          NA|    -0.0637885| 9.342580e-02|   -0.5211551| -5.90553e-02| 6.246973e-01|
|2009-07  |numeric   | 1963|     NA|     NA|          NA|    -0.0626239| 9.237800e-02|   -0.5193526| -5.84488e-02| 5.980861e-01|
|2009-08  |numeric   | 1884|     NA|     NA|          NA|    -0.0606775| 9.051900e-02|   -0.5143911| -5.63136e-02| 6.377607e-01|
|2009-09  |numeric   | 1884|     NA|     NA|          NA|    -0.0580683| 8.760190e-02|   -0.5031201| -5.32151e-02| 5.491210e-01|
|2009-10  |numeric   | 1883|     NA|     NA|          NA|    -0.0545410| 8.498540e-02|   -0.4828739| -4.95447e-02| 4.720314e-01|
|2009-11  |numeric   | 1883|     NA|     NA|          NA|    -0.0491155| 8.368190e-02|   -0.4756757| -4.45658e-02| 4.188880e-01|
|2009-12  |numeric   | 1879|     NA|     NA|          NA|    -0.0476288| 7.818760e-02|   -0.4591909| -4.05374e-02| 3.716216e-01|
|2010-01  |numeric   | 1879|     NA|     NA|          NA|    -0.0506164| 7.827310e-02|   -0.4679160| -4.25531e-02| 3.581245e-01|
|2010-02  |numeric   | 1867|     NA|     NA|          NA|    -0.0525926| 8.194920e-02|   -0.4640288| -4.42791e-02| 3.265086e-01|
|2010-03  |numeric   | 1880|     NA|     NA|          NA|    -0.0504187| 7.838330e-02|   -0.4369483| -4.24610e-02| 3.299132e-01|
|2010-04  |numeric   | 1845|     NA|     NA|          NA|    -0.0470651| 7.754530e-02|   -0.4314790| -3.88554e-02| 3.786936e-01|
|2010-05  |numeric   | 1844|     NA|     NA|          NA|    -0.0431078| 7.688650e-02|   -0.4311544| -3.52113e-02| 4.240555e-01|
|2010-06  |numeric   | 1811|     NA|     NA|          NA|    -0.0401672| 7.604650e-02|   -0.4184704| -3.20884e-02| 5.000000e-01|
|2010-07  |numeric   | 1804|     NA|     NA|          NA|    -0.0387933| 7.459550e-02|   -0.3951407| -3.09392e-02| 5.545098e-01|
|2010-08  |numeric   | 1518|     NA|     NA|          NA|    -0.0400385| 7.490560e-02|   -0.4077540| -3.22404e-02| 5.583012e-01|
|2010-09  |numeric   | 1515|     NA|     NA|          NA|    -0.0408101| 7.398360e-02|   -0.4186370| -3.43351e-02| 5.554711e-01|
|2010-10  |numeric   | 1515|     NA|     NA|          NA|    -0.0419197| 7.341570e-02|   -0.4256854| -3.55960e-02| 5.341246e-01|
|2010-11  |numeric   | 1515|     NA|     NA|          NA|    -0.0433011| 7.534310e-02|   -0.4365782| -3.78175e-02| 4.739843e-01|
|2010-12  |numeric   | 1506|     NA|     NA|          NA|    -0.0439797| 6.827680e-02|   -0.4337900| -4.00458e-02| 4.205607e-01|
|2011-01  |numeric   | 1493|     NA|     NA|          NA|    -0.0432151| 6.157870e-02|   -0.4029126| -4.01070e-02| 3.947066e-01|
|2011-02  |numeric   | 1467|     NA|     NA|          NA|    -0.0425512| 6.194540e-02|   -0.3726496| -4.00054e-02| 3.534304e-01|
|2011-03  |numeric   | 1200|     NA|     NA|          NA|    -0.0433342| 6.029140e-02|   -0.3679577| -4.03522e-02| 3.777336e-01|
|2011-04  |numeric   | 1185|     NA|     NA|          NA|    -0.0448328| 5.990200e-02|   -0.3679092| -4.14078e-02| 4.059406e-01|
|2011-05  |numeric   | 1180|     NA|     NA|          NA|    -0.0463429| 5.965090e-02|   -0.4088748| -4.26099e-02| 4.550898e-01|
|2011-06  |numeric   | 1141|     NA|     NA|          NA|    -0.0467943| 5.958520e-02|   -0.4134615| -4.32937e-02| 4.929860e-01|
|2011-07  |numeric   | 1127|     NA|     NA|          NA|    -0.0461386| 5.940970e-02|   -0.4019934| -4.26032e-02| 4.931238e-01|
|2011-08  |numeric   |  380|     NA|     NA|          NA|    -0.0445936| 5.954710e-02|   -0.3715278| -4.15271e-02| 4.780115e-01|
|2011-09  |numeric   |  370|     NA|     NA|          NA|    -0.0431043| 5.874510e-02|   -0.3910761| -4.05862e-02| 4.425926e-01|
|2011-10  |numeric   |  365|     NA|     NA|          NA|    -0.0415027| 5.821690e-02|   -0.3668801| -3.85240e-02| 3.697183e-01|
|2011-11  |numeric   |  364|     NA|     NA|          NA|    -0.0397968| 5.783170e-02|   -0.3671642| -3.76319e-02| 2.914573e-01|
|2011-12  |numeric   |  363|     NA|     NA|          NA|    -0.0374929| 5.737490e-02|   -0.3823529| -3.56858e-02| 3.159806e-01|
|2012-01  |numeric   |  357|     NA|     NA|          NA|    -0.0344472| 5.725840e-02|   -0.3923893| -3.25191e-02| 3.435504e-01|
|2012-02  |numeric   |  315|     NA|     NA|          NA|    -0.0306954| 5.728460e-02|   -0.4064309| -2.89067e-02| 3.816794e-01|
|2012-03  |numeric   |  313|     NA|     NA|          NA|    -0.0263088| 5.667370e-02|   -0.4237942| -2.52720e-02| 4.146650e-01|
|2012-04  |numeric   |  313|     NA|     NA|          NA|    -0.0212482| 5.583520e-02|   -0.4307891| -2.06415e-02| 4.212500e-01|
|2012-05  |numeric   |  313|     NA|     NA|          NA|    -0.0164351| 5.493330e-02|   -0.4133065| -1.66862e-02| 4.154412e-01|
|2012-06  |numeric   |  320|     NA|     NA|          NA|    -0.0115489| 5.461250e-02|   -0.3769671| -1.20120e-02| 4.002375e-01|
|2012-07  |numeric   |  307|     NA|     NA|          NA|    -0.0055616| 5.555500e-02|   -0.3282443| -6.86700e-03| 3.849797e-01|
|2012-08  |numeric   |  260|     NA|     NA|          NA|     0.0006115| 5.688240e-02|   -0.3339611| -1.05210e-03| 3.776455e-01|
|2012-09  |numeric   |  256|     NA|     NA|          NA|     0.0064356| 5.794940e-02|   -0.3258499|  2.54130e-03| 3.923739e-01|
|2012-10  |numeric   |  254|     NA|     NA|          NA|     0.0121727| 5.921220e-02|   -0.2942743|  7.37100e-03| 4.195122e-01|
|2012-11  |numeric   |  254|     NA|     NA|          NA|     0.0179318| 6.089980e-02|   -0.2923729|  1.18229e-02| 4.414958e-01|
|2012-12  |numeric   |  254|     NA|     NA|          NA|     0.0232503| 6.271860e-02|   -0.3074957|  1.59433e-02| 4.588796e-01|
|2013-01  |numeric   |  246|     NA|     NA|          NA|     0.0279555| 6.461970e-02|   -0.2940156|  1.94175e-02| 4.658824e-01|
|2013-02  |numeric   |  210|     NA|     NA|          NA|     0.0320766| 6.636750e-02|   -0.2928095|  2.27671e-02| 4.634994e-01|
|2013-03  |numeric   |  210|     NA|     NA|          NA|     0.0359852| 6.800430e-02|   -0.3257852|  2.58824e-02| 4.628647e-01|
|2013-04  |numeric   |  210|     NA|     NA|          NA|     0.0398396| 7.003590e-02|   -0.3070045|  2.85874e-02| 4.731978e-01|
|2013-05  |numeric   |  210|     NA|     NA|          NA|     0.0440324| 7.198150e-02|   -0.2721805|  3.19489e-02| 4.639037e-01|
|2013-06  |numeric   |  218|     NA|     NA|          NA|     0.0480560| 7.387050e-02|   -0.2575406|  3.53357e-02| 4.632258e-01|
|2013-07  |numeric   |  209|     NA|     NA|          NA|     0.0510990| 7.577070e-02|   -0.3052782|  3.78646e-02| 4.606742e-01|
|2013-08  |numeric   |  163|     NA|     NA|          NA|     0.0531322| 7.752030e-02|   -0.3233405|  3.94949e-02| 4.725944e-01|
|2013-09  |numeric   |  163|     NA|     NA|          NA|     0.0549774| 7.878410e-02|   -0.3105727|  4.08163e-02| 4.874851e-01|
|2013-10  |numeric   |  160|     NA|     NA|          NA|     0.0560424| 7.947300e-02|   -0.2826585|  4.13157e-02| 4.898494e-01|
|2013-11  |numeric   |  160|     NA|     NA|          NA|     0.0558284| 7.953760e-02|   -0.2575517|  4.11382e-02| 4.851804e-01|
|2013-12  |numeric   |  160|     NA|     NA|          NA|     0.0550553| 7.888850e-02|   -0.2400691|  4.08725e-02| 5.034803e-01|
|2014-01  |numeric   |  156|     NA|     NA|          NA|     0.0546337| 7.812200e-02|   -0.2388840|  4.16930e-02| 5.204856e-01|
|2014-02  |numeric   |  129|     NA|     NA|          NA|     0.0540579| 7.677970e-02|   -0.2407407|  4.20095e-02| 4.918999e-01|
|2014-03  |numeric   |  129|     NA|     NA|          NA|     0.0528581| 7.418670e-02|   -0.2517483|  4.17655e-02| 4.693878e-01|
|2014-04  |numeric   |  128|     NA|     NA|          NA|     0.0510394| 7.085400e-02|   -0.2431319|  4.15020e-02| 4.831461e-01|
|2014-05  |numeric   |  128|     NA|     NA|          NA|     0.0489335| 6.741140e-02|   -0.2454418|  4.05996e-02| 4.648352e-01|
|2014-06  |numeric   |  128|     NA|     NA|          NA|     0.0467763| 6.415020e-02|   -0.2424677|  3.90764e-02| 4.956085e-01|
|2014-07  |numeric   |  125|     NA|     NA|          NA|     0.0445219| 6.120670e-02|   -0.2248521|  3.78465e-02| 5.000000e-01|
|2014-08  |numeric   |   34|     NA|     NA|          NA|     0.0422911| 5.919600e-02|   -0.2100031|  3.64964e-02| 4.698937e-01|
|2014-09  |numeric   |   33|     NA|     NA|          NA|     0.0408693| 5.737060e-02|   -0.2057318|  3.50381e-02| 4.232082e-01|
|2014-10  |numeric   |   26|     NA|     NA|          NA|     0.0400927| 5.619650e-02|   -0.2142857|  3.45104e-02| 3.740374e-01|
